market,source_id,gate,horizon,window,dates,picks,scored,missing,truncated,censored,delisted_or_gap,n_unc,mean_ret_unc,median_ret_unc,win_rate_unc,mean_excess_unc,excess_t_unc,excess_win_rate_unc,mean_ret,median_ret,win_rate,p10,p90,t_stat,mean_excess,median_excess,excess_win_rate,excess_t,mean_ret_strict,mean_mfe,mean_mae,mean_hl_mfe,mean_hl_mae,mean_pool,mean_gated
us,us.tv_rsi45,none,20,recent,15,150,140,10,140,150,0,0,,,,,,,0.05940062807516888,0.01697921147435195,0.5642857142857143,-0.12919372623013647,0.4078195895198201,3.5887596635527244,0.05492539328370052,0.01636280496359855,0.55,3.3395585040831888,,0.15297905118439667,-0.03580307746029381,0.21190142998157194,-0.0653362727236167,100.0,100.0
us,us.undervalued_breakout,A_strong,5,earlier,4,4,4,0,0,0,0,4,0.0166358622393252,0.019240176422891102,0.75,-0.005450976477721975,-1.0564567167819714,0.25,0.0166358622393252,0.019240176422891102,0.75,0.003912358829311331,0.02727591430248635,2.4959652418126477,-0.005450976477721975,-0.00846059682308775,0.25,-1.0564567167819714,0.0166358622393252,0.019174176415570374,-0.0009347763121255498,0.02350969657724785,-0.011957761758889124,10.25,1.0
us,us.undervalued_breakout,A_strong,5,recent,4,4,4,0,1,1,0,3,0.027769493246920237,0.0150845228793048,1.0,0.026059180087787837,1.3020827995859752,0.6666666666666666,0.026245734469826778,0.0183794905089256,1.0,0.01039784008526785,0.04838662402310665,2.278263897287452,0.02601369823356698,0.02214459577922015,0.75,1.8381997710217304,0.027769493246920237,0.03061363126429235,-0.0006706724927094,0.03730391215775965,-0.013668235063192825,15.25,1.0
us,us.undervalued_breakout,A_strong,20,earlier,4,4,4,0,0,0,0,4,0.013344267161190373,0.01168733073569245,1.0,0.0022316255319897995,0.3192410396740683,0.75,0.013344267161190373,0.01168733073569245,1.0,0.00656591594595988,0.021448167516819213,3.0122017628735946,0.0022316255319897995,0.0063827508207334495,0.75,0.3192410396740683,0.013344267161190373,0.02732452400505615,-0.0009347763121255498,0.0275174850351096,-0.011957761758889124,10.25,1.0
us,us.undervalued_breakout,A_strong,20,recent,4,4,4,0,4,4,0,0,,,,,,,0.03600100715432555,0.01671190269851605,1.0,0.009397287399022122,0.0780360104742766,1.618545766787515,0.0319067959356525,0.02214459577922015,0.75,1.3361655633053449,,0.04451761632891722,-0.001504466397914175,0.04954965110983332,-0.015197651312168449,15.25,1.0
us,us.undervalued_breakout,B_moderate2,5,earlier,10,11,11,0,0,0,0,11,0.041769612823653955,0.0297872340425531,0.9090909090909091,0.02809684878409356,2.215437080146843,0.6363636363636364,0.041769612823653955,0.0297872340425531,0.9090909090909091,0.0155208333333334,0.0752718883884433,3.9312515803584227,0.02809684878409356,0.0105977889990083,0.6363636363636364,2.215437080146843,0.041769612823653955,0.0539802607251679,0.007741845291396655,0.06670891480952602,-0.00906427728697553,12.0,1.1818181818181819
us,us.undervalued_breakout,B_moderate2,5,recent,11,16,15,1,5,6,0,10,-0.023507409144617245,-0.038522873192065404,0.4,-0.02637981943136004,-1.7939392423904685,0.3,-0.010266933169541309,0.0040495474035255,0.6,-0.06355623240574096,0.026664641867243717,-0.9813360206803731,-0.01350657979751583,-0.004143003362382198,0.4,-1.2247014433952703,-0.023507409144617245,0.009769740471393448,-0.02691441678042655,0.023146298383830092,-0.04597153439841647,17.375,1.875
us,us.undervalued_breakout,B_moderate2,20,earlier,10,11,11,0,0,0,0,11,0.10255641195573931,0.0559156322091618,1.0,0.09014551058485729,2.4286036957142554,0.9090909090909091,0.10255641195573931,0.0559156322091618,1.0,0.0116054158607348,0.302308265078183,2.9363164110719633,0.09014551058485729,0.028468999693822997,0.9090909090909091,2.4286036957142554,0.10255641195573931,0.12072337757985602,0.0009299105072914818,0.14457186136425548,-0.012708787038830948,12.0,1.1818181818181819
us,us.undervalued_breakout,B_moderate2,20,recent,11,16,15,1,15,16,0,0,,,,,,,-0.004390493776434194,0.0062787777312682,0.6,-0.0387502708334294,0.028289906319912118,-0.3166877493489297,-0.008907908766055347,-0.005447920742367199,0.4,-0.6101079694080971,,0.01456099925557518,-0.033785325465319996,0.026411828771049743,-0.05421848020298294,17.375,1.875
us,us.undervalued_breakout,none,5,earlier,32,313,313,0,0,0,0,313,0.00853767689180953,0.0076018863940312,0.6261980830670927,-0.00019118639002506613,-0.06955830245928608,0.5207667731629393,0.00853767689180953,0.0076018863940312,0.6261980830670927,-0.0492534901139938,0.05986003133756351,3.2134188393216565,-0.00019118639002506613,0.0024167554729308998,0.5207667731629393,-0.06955830245928608,0.00853767689180953,0.02680896856178091,-0.015320897849004735,0.046453139655501484,-0.03210916607162005,11.466453674121405,11.466453674121405
us,us.undervalued_breakout,none,5,recent,15,150,140,10,40,50,0,100,-0.007598263479450262,-0.01098973113009245,0.33,-0.012055630099013255,-2.921993476592101,0.32,-0.00412473938112101,-0.00623158419557785,0.42857142857142855,-0.04313697230156447,0.03621990063973451,-1.4169607292692707,-0.008049510424115804,-0.00598656995865595,0.39285714285714285,-2.5339379834750453,-0.007598263479450262,0.013053360367682025,-0.01807566665506012,0.02675199273058818,-0.03133167586848253,16.466666666666665,16.466666666666665
us,us.undervalued_breakout,none,20,earlier,32,313,313,0,47,47,0,266,0.05276634214677372,0.02226879707864475,0.6954887218045113,0.030871206612258603,3.3922158993279865,0.5075187969924813,0.04753488618496398,0.0215579189422248,0.6805111821086262,-0.0601131317739736,0.1565753424657535,6.008538670269615,0.022287397835335905,-0.002271832157576599,0.4728434504792332,2.8137677877434566,0.05276634214677372,0.0967366220007969,-0.03562782588522934,0.11892806029823827,-0.05435534593674379,11.466453674121405,11.466453674121405
us,us.undervalued_breakout,none,20,recent,15,150,140,10,140,150,0,0,,,,,,,-0.0025054208478377956,-0.00244518161843365,0.45,-0.05876824198103731,0.05298778503611385,-0.6936167890489133,-0.006980655639306153,-0.006297893582650801,0.38571428571428573,-1.8579920280571354,,0.017927240773201177,-0.028371809625282955,0.03163209859814398,-0.04219427111221561,16.466666666666665,16.466666666666665
crypto,crypto.funding_overheated,none,5,all,76,760,746,14,50,50,12,708,-0.005633291769885848,-0.0192307692307692,0.3827683615819209,0.014052782432449604,2.470055494542068,0.5353107344632768,0.0026070770968149195,-0.01397726427029835,0.41152815013404825,-0.1039460723959615,0.11902562060268146,0.45505361863728466,0.0136066281225273,0.00348794968168575,0.5335120643431636,2.4302964986885773,-0.006776971790129271,0.04927733320511896,-0.04632548317280847,,,99.86842105263158,99.86842105263158
crypto,crypto.funding_overheated,none,20,all,76,760,746,14,256,200,69,559,-0.08135009821582498,-0.0787965616045845,0.24686940966010734,0.005840890595533736,0.7086240930051833,0.5509838998211091,-0.027471152385688032,-0.0482424242424242,0.3900804289544236,-0.24936995416142932,0.2128498842727971,-3.492884912236536,0.007945110519142597,0.014958601963173002,0.5536193029490617,1.1402190858425036,-0.07559921190828733,0.12096004553178726,-0.12267952987146766,,,99.86842105263158,99.86842105263158
crypto,crypto.funding_overheated,rsi45_only,5,all,76,760,747,13,58,50,20,709,-0.007330221022580308,-0.0209958008398319,0.3511988716502116,0.012118639140951492,2.3401520499552135,0.5091678420310296,0.0027062349216530265,-0.0175438596491227,0.3828647925033467,-0.11218775045612908,0.11054070112893633,0.5008236088549551,0.013492267566729317,0.0011476346140112947,0.5127175368139224,2.687756198682924,-0.009922585872039962,0.04484504973151863,-0.043535207708754055,,,99.86842105263158,65.32894736842105
crypto,crypto.funding_overheated,rsi45_only,20,all,76,760,747,13,271,200,83,559,-0.08686092027232238,-0.0797872340425531,0.2182468694096601,0.0003300685390363421,0.056645576233700985,0.5348837209302325,-0.01990744265200136,-0.0413492927094669,0.3989290495314592,-0.2371705179845947,0.21656377204884655,-2.949656223471921,0.015262615510909216,0.01593190775067431,0.5689424364123159,3.0327639135644735,-0.08350572189651119,0.10922955505752271,-0.11631950366806744,,,99.86842105263158,65.32894736842105
crypto,crypto.funding_squeeze,none,5,all,76,759,749,10,45,49,5,709,-0.05121057291645249,-0.052278820375335,0.2637517630465444,-0.031416483976374324,-5.822468044317128,0.33568406205923834,-0.040374023205099495,-0.0471512770137525,0.29906542056074764,-0.191963442311231,0.10060339204174827,-7.184762843879997,-0.029772511556360865,-0.0294444687448579,0.3377837116154873,-5.707670469481938,-0.051621575293307756,0.031549508090055446,-0.08396221726843098,,,46.58893280632411,46.58893280632411
crypto,crypto.funding_squeeze,none,20,all,76,759,749,10,227,199,38,560,-0.12307928720443663,-0.14059029206088025,0.18214285714285713,-0.03578650635458294,-3.9376085826905234,0.36964285714285716,-0.08210146388136719,-0.1029411764705883,0.29906542056074764,-0.2969068530975531,0.15726705726705723,-10.032951355800188,-0.0471170509389986,-0.048459185467940105,0.34979973297730305,-6.2161258404622535,-0.12489733192758866,0.0788866088790286,-0.1652469592460274,,,46.58893280632411,46.58893280632411
crypto,crypto.funding_squeeze,rsi45_only,5,all,76,750,745,5,43,42,5,707,-0.021007299750097623,-0.0259999999999999,0.3451202263083451,-0.0013407110719960696,-0.29555118353666904,0.4724186704384724,-0.013078435278263228,-0.0214446952595935,0.37583892617449666,-0.12507173367832952,0.1052631578947369,-2.748087624105564,-0.002323257934301092,-0.005351970060658901,0.47114093959731546,-0.5341232814987208,-0.02149102127248727,0.040895095237240275,-0.05562617857436889,,,46.962666666666664,33.82933333333333
crypto,crypto.funding_squeeze,rsi45_only,20,all,76,750,745,5,224,192,37,558,-0.1047733756968232,-0.1136380681577325,0.2114695340501792,-0.017610332712723137,-2.7427012050799986,0.449820788530466,-0.056213714231714576,-0.0738137082601053,0.348993288590604,-0.25412143742255267,0.1740200496708461,-8.607600919855802,-0.021102101127703783,-0.014459315785293303,0.4469798657718121,-3.7843568898724107,-0.10615053172943115,0.08938610432477385,-0.13377967576686847,,,46.962666666666664,33.82933333333333
crypto,crypto.high_volume,none,5,all,76,760,750,10,40,50,0,710,-0.041914012539757045,-0.026387064404305702,0.28732394366197184,-0.02235695566763596,-4.110917019205585,0.4676056338028169,-0.033618371567214846,-0.0238126825511002,0.312,-0.19901712328767124,0.09847579757381301,-5.993520583365397,-0.02322899350642047,-0.007790478122976752,0.45866666666666667,-4.324056294261423,-0.041914012539757045,0.023565670137907224,-0.0735291238083304,,,100.0,100.0
crypto,crypto.high_volume,none,20,all,76,760,750,10,197,200,7,560,-0.11632393147728486,-0.0746874451444286,0.1732142857142857,-0.02903115062743117,-3.5378413823204466,0.5196428571428572,-0.06203408290377513,-0.04724301984805675,0.29333333333333333,-0.3229075890011439,0.1917970142602495,-7.445877606242517,-0.027294314084408952,0.0005163983528788524,0.5026666666666667,-3.6414905878802513,-0.1165386268714956,0.07135564603355898,-0.1424621073146674,,,100.0,100.0
crypto,crypto.high_volume,rsi45_only,5,all,76,760,750,10,41,50,1,710,-0.019536014214712887,-0.0196078431372549,0.29577464788732394,2.1042657408200715e-05,0.004123991228053716,0.5295774647887324,-0.012301572610665548,-0.01740435150224595,0.324,-0.13336515513126487,0.09878517423473507,-2.3769248077067284,-0.0019121945498711674,0.0018830671382595986,0.516,-0.3899763667458869,-0.01892113712479324,0.03298678058430519,-0.051619692338818725,,,100.0,59.828947368421055
crypto,crypto.high_volume,rsi45_only,20,all,76,760,750,10,212,200,22,560,-0.09822431986429395,-0.07965315199726286,0.21785714285714286,-0.010931539014440252,-1.7658138184518364,0.5321428571428571,-0.041165754633720006,-0.041614278857880146,0.35733333333333334,-0.2737913100263544,0.1965065502183405,-6.184310183797216,-0.0064259858143538365,0.009137038748681756,0.5373333333333333,-1.182614808513439,-0.09311653163496932,0.09278618066736931,-0.12030268154579705,,,100.0,59.828947368421055
crypto,crypto.long_short_skew,none,5,all,76,760,745,15,54,50,17,708,-0.004856119801124554,-0.0144567663130825,0.3954802259887006,0.014963741501466165,3.816102343051109,0.5466101694915254,0.003332918789778296,-0.010590015128593,0.425503355704698,-0.10596220876903308,0.11535598768559285,0.772314065716135,0.014607004296046916,0.0056880261901844,0.538255033557047,3.862232739569234,-0.0059349522272574735,0.04996444002551344,-0.042601113582374985,,,100.0,100.0
crypto,crypto.long_short_skew,none,20,all,76,760,745,15,234,200,49,560,-0.05853113134369625,-0.07147190012595475,0.2732142857142857,0.028761649506157446,4.82095183588307,0.5285714285714286,-0.018320281909908438,-0.0282637954239568,0.4228187919463087,-0.20179332079499818,0.16188118811881194,-3.3023786866619558,0.017663681986830843,-0.0037470476688408055,0.48053691275167787,3.686785953224738,-0.058734701032281095,0.10521522355402013,-0.10784080084927399,,,100.0,100.0
crypto,crypto.long_short_skew,rsi45_only,5,all,76,758,745,13,55,48,18,708,-0.0050888698924475605,-0.01698850815973115,0.3714689265536723,0.014730991410143154,3.7342273527572116,0.5536723163841808,0.0031389098123971735,-0.011764705882353,0.40268456375838924,-0.10789634045371747,0.11788932059225024,0.7101398019445202,0.014370630577787768,0.005699448603926502,0.5476510067114094,3.773081347788793,-0.007260893245468644,0.05088710178763226,-0.04201470839367166,,,100.0,70.01846965699208
crypto,crypto.long_short_skew,rsi45_only,20,all,76,758,745,13,248,198,63,560,-0.0683734537508002,-0.0821795278924527,0.2571428571428571,0.018919327099053522,3.4789992137458388,0.4982142857142857,-0.020201741784826165,-0.0327421555252386,0.4134228187919463,-0.20179332079499818,0.17555328948105653,-3.5607913599730865,0.015739857371035105,-0.003603024945360106,0.4818791946308725,3.508197098137352,-0.06753296192060218,0.10618582050643334,-0.10972208495425179,,,100.0,70.01846965699208
crypto,crypto.momentum,none,5,all,76,760,750,10,56,50,16,710,-0.04965857487517481,-0.05901905623095215,0.23380281690140844,-0.03010151800305372,-5.9480242894435325,0.2943661971830986,-0.041706386131979155,-0.05322296361576225,0.268,-0.16542778649921508,0.09798299509712664,-8.00037697120081,-0.03131700807118478,-0.037829697133520954,0.292,-6.322137186068712,-0.048494695646381876,0.02076110362675486,-0.0866019009514332,,,100.0,100.0
crypto,crypto.momentum,none,20,all,76,760,750,10,266,200,76,560,-0.13279639054668013,-0.15094195858810971,0.14464285714285716,-0.04550360969682646,-5.386504880737813,0.3053571428571429,-0.085016250016098,-0.11629554267899235,0.2693333333333333,-0.3064213226452906,0.15517288572233634,-10.488113661733541,-0.050276481196731844,-0.06287373816836135,0.296,-6.811500969752929,-0.12558979538499065,0.07288097991524588,-0.17187599426403252,,,100.0,100.0
crypto,crypto.momentum,rsi45_only,5,all,76,758,748,10,63,48,25,710,-0.031089767571498617,-0.038781461019030045,0.26901408450704223,-0.011532710699377526,-2.926413414500695,0.38028169014084506,-0.023868050942470447,-0.035797860485847946,0.303475935828877,-0.12662412386232866,0.09208086822172805,-5.799625722548527,-0.01311801401696811,-0.016656859492335654,0.37032085561497324,-3.448007374250711,-0.030767486727752473,0.028747841370601747,-0.06161168614540174,,,100.0,65.38786279683377
crypto,crypto.momentum,rsi45_only,20,all,76,758,748,10,268,198,80,560,-0.12069776889346553,-0.1265780207074158,0.15178571428571427,-0.03340498804361182,-5.187128045674879,0.37142857142857144,-0.06443246181411466,-0.0868339009471526,0.31283422459893045,-0.2594791898960001,0.15655083655083663,-9.710156741880198,-0.029266926133359846,-0.03172820884414715,0.37566844919786097,-5.387773383675393,-0.12149710052111477,0.07741766672256276,-0.14305081919275217,,,100.0,65.38786279683377
crypto,crypto.oi_surge,none,5,all,76,760,749,11,52,50,13,710,-0.02852401750490237,-0.034365079365079196,0.3126760563380282,-0.008966960632781278,-1.5558675154600243,0.4140845070422535,-0.019689647167957104,-0.0288743882544861,0.3444592790387183,-0.1708364008610112,0.1198535608933839,-3.3190715517842038,-0.009088679557071055,-0.016933283549350996,0.41255006675567424,-1.6110996478490127,-0.028916150393218563,0.04451498918337548,-0.06814828690485283,,,100.0,100.0
crypto,crypto.oi_surge,none,20,all,76,760,749,11,265,200,76,560,-0.09128984699037446,-0.11332134292565935,0.2375,-0.003997066140520755,-0.44957630693743644,0.43392857142857144,-0.041977732946831575,-0.0654205607476634,0.3684913217623498,-0.2747957096115754,0.19882228464183616,-4.901121429889728,-0.0069938640423155545,-0.024977077274733306,0.42857142857142855,-0.8973069460832958,-0.08792055676726916,0.10837388778192612,-0.14512068179921514,,,100.0,100.0
crypto,crypto.oi_surge,rsi45_only,5,all,76,760,744,16,54,50,18,708,-0.01077018215213773,-0.0227164211288323,0.3432203389830508,0.008785439045231234,1.8431699305654092,0.4788135593220339,-0.003548385536442335,-0.0192772203641769,0.37231182795698925,-0.11437046004842612,0.10777984253372483,-0.7218064808961384,0.0077532797494768,-0.005573062452867901,0.4731182795698925,1.6791515457142847,-0.012071581414990259,0.04894302992687374,-0.04826425494116702,,,100.0,67.64473684210526
crypto,crypto.oi_surge,rsi45_only,20,all,76,760,744,16,267,200,83,560,-0.08760185585272165,-0.09489873398688875,0.23214285714285715,-0.000309075002867957,-0.05049829708573614,0.46785714285714286,-0.037156668382909284,-0.052659624634537355,0.3790322580645161,-0.23686586141131588,0.18446114565151547,-5.77225355647171,-0.0010090371111429336,-0.009462940097036354,0.46774193548387094,-0.18769083788042082,-0.08866706413989142,0.10751003184938565,-0.12363660029373306,,,100.0,67.64473684210526
crypto,crypto.oversold,none,5,all,76,760,740,20,64,50,28,704,-0.015266530292273662,-0.02794589318086735,0.3380681818181818,0.004361587599249242,1.1149173530560301,0.453125,-0.00942815492656346,-0.023340522524619448,0.3621621621621622,-0.11389010989010993,0.12722132628674682,-2.213400796673337,0.0018552132202806053,-0.00832779594008755,0.44054054054054054,0.4842761058987007,-0.01483691400006327,0.04942525043147904,-0.05334135426243409,,,61.026315789473685,61.026315789473685
